Idx,CategoryID,CategoryName,BestOfferEnabled,AutoPayEnabled,CategoryLevel,CategoryParentID
17134,81088,Catenaries,false,true,5,81083
17135,180261,Decals,false,false,5,81083
17136,180263,Empty Boxes,false,false,5,81083
17137,81092,Figures & People,false,false,5,81083
17138,81087,Lamps & Lights,false,false,5,81083
17139,180262,Parts & Spares,false,false,5,81083
17140,81084,Scenery & Trees,false,true,5,81083
17141,81090,Signals,false,false,5,81083
17142,30671,Other Z Scale Parts & Accs,false,false,5,81083
17143,7276,Other Z Scale,true,false,4,19116
17144,19119,N Scale,false,false,3,180250
17145,69814,Freight Cars,false,false,4,19119
17146,69812,Locomotives,false,false,4,19119
17147,122564,Passenger Cars,false,false,4,19119
17148,69813,Track,false,false,4,19119
17149,22547,Starter Sets & Packs,false,false,4,19119
17150,81055,Parts & Accessories,false,false,4,19119
17151,99814,"Buildings, Tunnels & Bridges",true,false,5,81055
17152,31101,Catenaries,false,false,5,81055
17153,165978,Decals,false,false,5,81055
17154,180253,Empty Boxes,true,false,5,81055
17155,9045,Figures & People,true,true,5,81055
17156,31100,Lamps & Lights,false,false,5,81055
17157,180254,Parts & Spares,false,false,5,81055
17158,31104,Scenery & Trees,true,false,5,81055
17159,31103,Signals,false,false,5,81055
17160,13294,Other N Scale Parts & Accs,false,false,5,81055
17161,486,Other N Scale,false,false,4,19119
17162,30654,TT Scale,true,false,3,180250
17163,81061,Freight Cars,false,false,4,30654
17164,81056,Locomotives,false,false,4,30654
17165,81062,Passenger Cars,false,false,4,30654
17166,99825,Track,false,false,4,30654
17167,81063,Starter Sets & Packs,false,false,4,30654
17168,81064,Parts & Accessories,false,false,4,30654
17169,99830,"Buildings, Tunnels & Bridges",true,true,5,81064
17170,81069,Catenaries,false,true,5,81064
17171,180258,Decals,false,false,5,81064
17172,180260,Empty Boxes,false,false,5,81064
17173,81073,Figures & People,false,true,5,81064
17174,81068,Lamps & Lights,false,false,5,81064
17175,180259,Parts & Spares,false,true,5,81064
17176,160560,Scenery & Trees,false,false,5,81064
17177,81071,Signals,true,false,5,81064
17178,30670,Other TT Scale Parts & Accs,false,false,5,81064
17179,9041,Other TT Scale,false,false,4,30654
17180,19128,HO Scale,true,false,3,180250
17181,122572,Freight Cars,true,true,4,19128
17182,97170,Locomotives,false,false,4,19128
17183,122569,Passenger Cars,false,false,4,19128
17184,97168,Track,false,false,4,19128
17185,22548,Starter Sets & Packs,false,false,4,19128
17186,180280,Parts & Accessories,true,false,4,19128
17187,117369,"Buildings, Tunnels & Bridges",false,false,5,180280
17188,31108,Catenaries,false,false,5,180280
17189,165982,Decals,false,false,5,180280
17190,159336,Empty Boxes,false,false,5,180280
17191,11647,Figures & People,false,false,5,180280
17192,31107,Lamps & Lights,false,false,5,180280
17193,180281,Parts & Spares,false,false,5,180280
17194,11648,Scenery & Trees,true,false,5,180280
17195,122570,Signals,false,false,5,180280
17196,11644,Other HO Scale Parts & Accs,false,true,5,180280
17197,484,Other HO Scale,false,false,4,19128
17198,122601,OO Scale,false,false,3,180250
17199,122605,Freight Cars,true,false,4,122601
17200,122604,Locomotives,false,false,4,122601
17201,122602,Passenger Cars,false,false,4,122601
17202,69820,Track,false,true,4,122601
17203,112505,Starter Sets & Packs,false,false,4,122601
17204,180314,Parts & Accessories,false,false,4,122601
17205,69818,"Buildings, Tunnels & Bridges",false,false,5,180314
17206,180315,Catenaries,false,false,5,180314
17207,180319,Decals,false,false,5,180314
17208,180321,Empty Boxes,true,true,5,180314
17209,180316,Figures & People,true,false,5,180314
17210,180317,Lamps & Lights,true,false,5,180314
17211,180320,Parts & Spares,false,false,5,180314
17212,180318,Scenery & Trees,false,false,5,180314
17213,108955,Signals,false,false,5,180314
17214,161152,Other OO Scale Parts & Accs,false,false,5,180314
17215,4978,Other OO Scale,false,false,4,122601
17216,19143,S Scale,false,false,3,180250
17217,180286,Freight Cars,true,false,4,19143
17218,180283,Locomotives,false,false,4,19143
17219,180282,Passenger Cars,true,false,4,19143
17220,180284,Track,true,false,4,19143
17221,180285,Starter Sets & Packs,false,false,4,19143
17222,180287,Parts & Accessories,false,false,4,19143
17223,180288,"Buildings, Tunnels & Bridges",false,false,5,180287
17224,180289,Catenaries,false,false,5,180287
17225,165985,Decals,false,false,5,180287
17226,180295,Empty Boxes,false,false,5,180287
17227,180290,Figures & People,false,false,5,180287
17228,180291,Lamps & Lights,false,true,5,180287
17229,180294,Parts & Spares,true,false,5,180287
17230,180292,Scenery & Trees,true,false,5,180287
17231,180293,Signals,false,true,5,180287
17232,180510,Other S Scale Parts & Accs,false,false,5,180287
17233,16509,Other S Scale,true,true,4,19143
17234,19145,O Scale,false,true,3,180250
17235,122596,Freight Cars,false,false,4,19145
17236,122591,Locomotives,false,true,4,19145
17237,122586,Passenger Cars,false,false,4,19145
17238,47437,Track,true,false,4,19145
17239,81042,Starter Sets & Packs,true,false,4,19145
17240,81043,Parts & Accessories,true,false,4,19145
17241,99807,"Buildings, Tunnels & Bridges",false,false,5,81043
17242,81049,Catenaries,false,false,5,81043
17243,165987,Decals,true,false,5,81043
17244,180252,Empty Boxes,false,false,5,81043
17245,81053,Figures & People,false,false,5,81043
17246,81048,Lamps & Lights,true,false,5,81043
17247,180251,Parts & Spares,false,true,5,81043
17248,81045,Scenery & Trees,false,false,5,81043
17249,81051,Signals,true,false,5,81043
17250,31097,Other O Scale Parts & Accs,false,false,5,81043
17251,485,Other O Scale,false,false,4,19145
17252,13290,1 Gauge,false,false,3,180250
17253,81017,Freight Cars,false,false,4,13290
17254,81012,Locomotives,true,false,4,13290
17255,81018,Passenger Cars,true,true,4,13290
17256,99797,Track,false,false,4,13290
17257,81021,Starter Sets & Packs,false,true,4,13290
17258,81022,Parts & Accessories,true,false,4,13290
17259,99791,"Buildings, Tunnels & Bridges",true,true,5,81022
17260,81027,Catenaries,false,false,5,81022
17261,180255,Decals,false,false,5,81022
17262,180257,Empty Boxes,false,false,5,81022
17263,81031,Figures & People,true,false,5,81022
17264,81026,Lamps & Lights,false,false,5,81022
17265,180256,Parts & Spares,false,false,5,81022
17266,81023,Scenery & Trees,true,false,5,81022
17267,81029,Signals,false,false,5,81022
17268,81034,Other 1 Gauge Parts & Accs,false,false,5,81022
17269,13289,Other 1 Gauge,false,false,4,13290
17270,19151,G Scale,false,false,3,180250
17271,122580,Freight Cars,true,false,4,19151
17272,122576,Locomotives,false,false,4,19151
17273,122575,Passenger Cars,false,false,4,19151
17274,122578,Track,false,false,4,19151
17275,80990,Starter Sets & Packs,false,true,4,19151
17276,80979,Parts & Accessories,false,false,4,19151
17277,122574,"Buildings, Tunnels & Bridges",false,false,5,80979
17278,80985,Catenaries,false,false,5,80979
17279,165989,Decals,true,false,5,80979
17280,180265,Empty Boxes,true,false,5,80979
17281,80989,Figures & People,false,false,5,80979
17282,80984,Lamps & Lights,false,false,5,80979
17283,180264,Parts & Spares,true,false,5,80979
17284,80981,Scenery & Trees,false,false,5,80979
17285,80987,Signals,false,false,5,80979
17286,30651,Other G Scale Parts & Accs,true,true,5,80979
17287,4149,Other G Scale,false,false,4,19151
17288,180508,Standard Scale,true,false,3,180250
17289,180326,Freight Cars,false,false,4,180508
17290,180323,Locomotives,false,true,4,180508
17291,180322,Passenger Cars,false,false,4,180508
17292,180324,Track,false,false,4,180508
17293,180325,Starter Sets & Packs,true,false,4,180508
17294,180327,Parts & Accessories,false,true,4,180508
17295,180328,"Buildings, Tunnels & Bridges",false,false,5,180327
17296,180329,Catenaries,false,true,5,180327
17297,180334,Decals,false,false,5,180327
17298,180336,Empty Boxes,true,true,5,180327
17299,180330,Figures & People,true,false,5,180327
17300,180331,Lamps & Lights,false,false,5,180327
17301,180335,Parts & Spares,true,true,5,180327
17302,180332,Scenery & Trees,false,false,5,180327
17303,180333,Signals,false,true,5,180327
17304,180337,Other Standard Scale Accs,false,false,5,180327
17305,180338,Other Standard Scale,true,true,4,180508
17306,180509,Narrow Gauge,true,false,3,180250
17307,80996,Freight Cars,true,false,4,180509
17308,80991,Locomotives,false,false,4,180509
17309,80997,Passenger Cars,false,false,4,180509
17310,80998,Starter Sets & Packs,false,true,4,180509
17311,9037,Other Narrow Gauge,false,true,4,180509
17312,180296,Rare Scales,false,false,3,180250
17313,180301,Freight Cars,false,true,4,180296
17314,180298,Locomotives,false,false,4,180296
17315,180297,Passenger Cars,false,false,4,180296
17316,180299,Track,false,false,4,180296
17317,180300,Starter Sets & Packs,false,false,4,180296
17318,180302,Parts & Accessories,true,false,4,180296
17319,180303,"Buildings, Tunnels & Bridges",true,false,5,180302
17320,180304,Catenaries,false,false,5,180302
17321,180309,Decals,true,false,5,180302
17322,180311,Empty Boxes,false,false,5,180302
17323,180305,Figures & People,true,false,5,180302
17324,180306,Lamps & Lights,false,false,5,180302
17325,180310,Parts & Spares,true,false,5,180302
17326,180307,Scenery & Trees,false,false,5,180302
17327,180308,Signals,true,true,5,180302
17328,180312,Other Rare Scale Parts & Accs,true,false,5,180302
17329,180313,Other Rare Scale,false,true,4,180296
17330,114299,Storage & Display,true,false,3,180250
17331,9047,Books & Guides,false,true,3,180250
17332,9049,Books,false,false,4,9047
17333,99856,Magazines,false,false,4,9047
17334,99847,Price Guides,false,false,4,9047
17335,9051,Other Model Train Media,false,false,4,9047
17336,165991,Mixed Lots,false,false,3,180250
17337,487,Other Model Railroads & Trains,true,true,3,180250
17338,1188,Models & Kits,false,false,2,220
17339,1189,Aircraft (Non-Military),true,false,3,1188
17340,49210,Anime,false,false,3,1188
17341,2580,Automotive,false,false,3,1188
17342,2581,Classic,false,false,4,2580
17343,2582,Hot Rod,false,false,4,2580
17344,145962,NASCAR,true,false,4,2580
17345,145963,Decals,false,false,5,145962
17346,145964,Kits,false,false,5,145962
17347,16510,Other NASCAR Models & Kits,false,false,5,145962
17348,145971,Sports,true,false,4,2580
17349,145972,1/12 Scale,false,false,5,145971
17350,145973,1/20 Scale,false,false,5,145971
17351,145974,1/24 Scale,false,false,5,145971
17352,145975,1/25 Scale,true,false,5,145971
17353,145976,1/43 Scale,false,false,5,145971
17354,2583,Other Sports Car Models & Kits,false,true,5,145971
17355,2584,Truck,false,false,4,2580
17356,2585,Vintage,false,false,4,2580
17357,152927,Decals,false,true,4,2580
17358,166798,Parts,true,false,4,2580
17359,1190,Other Automotive Models & Kits,false,true,4,2580
17360,152928,"Boats, Ships",false,true,3,1188
17361,152929,Metal,true,false,4,152928
17362,152932,Plastic,false,true,4,152928
17363,152930,Wooden,false,false,4,152928
17364,168246,Plans,false,false,4,152928
17365,152931,Accessories,false,true,4,152928
17366,4248,"Other Boat, Ship Models & Kits",true,false,4,152928
17367,4249,Character Figures,false,false,3,1188
17368,166799,Dioramas,false,false,3,1188
17369,2586,Military,false,false,3,1188
17370,50295,Aircraft,false,true,4,2586
17371,50296,Accessories,false,false,5,50295
17372,50297,Airplanes,false,false,5,50295
17373,158748,Helicopters,false,false,5,50295
17374,50304,Mixed Lots,false,false,5,50295
17375,2587,Other Military Aircraft Models,false,false,5,50295
17376,2588,Armor,false,false,4,2586
17377,2589,Land,false,false,4,2586
17378,2590,Sea,false,true,4,2586
17379,16511,"Soldiers, Figures",true,false,4,2586
17380,152933,Decals,false,false,4,2586
17381,1191,Other Military Models & Kits,false,false,4,2586
17382,1192,Monster,false,false,3,1188
17383,2591,Motorcycle,false,true,3,1188
17384,2592,Promo,false,true,3,1188
17385,2567,Rocketry,false,false,3,1188
17386,16512,Science Fiction,false,false,3,1188
17387,16513,Gundam,false,true,4,16512
17388,16514,Macross,false,false,4,16512
17389,49211,Star Trek,false,true,4,16512
17390,49212,Star Wars,false,false,4,16512
17391,1193,Other Sci-Fi Models & Kits,false,false,4,16512
17392,1194,Spacecraft,false,false,3,1188
17393,2593,Super Hero,false,false,3,1188
17394,2594,"Tools, Supplies & Engines",false,false,3,1188
17395,2595,Wooden,true,false,3,1188
17396,774,Other Models & Kits,false,false,3,1188
17397,11743,Outdoor Toys & Structures,false,false,2,220
17398,19017,"Balls, Frisbees & Boomerangs",false,false,3,11743
17399,145977,Bubble Toys,true,true,3,11743
17400,158749,Dart Guns & Soft Darts,false,false,3,11743
17401,145978,Games,false,true,3,11743
17402,145979,Inflatable Bouncers,false,false,3,11743
17403,2569,Kites,false,false,3,11743
17404,146000,Parachutes,true,false,3,11743
17405,19021,Pedal Cars,false,false,3,11743
17406,726,Pre-1970,false,false,4,19021
17407,19022,1970-Now,false,false,4,19021
17408,19023,Ride-Ons & Tricycles,false,false,3,11743
17409,732,Pre-1970,false,false,4,19023
17410,11746,1970-Now,false,false,4,19023
17411,145986,Sand & Water Toys,false,false,3,11743
17412,145987,Balls & Balloons,false,true,4,145986
17413,145988,"Floats, Rafts",false,false,4,145986
17414,145989,Pools,false,true,4,145986
17415,145990,Sandbox Toys and Sandboxes,false,true,4,145986
17416,145991,Squirt Toys,true,false,4,145986
17417,145992,Water Slides,false,false,4,145986
17418,145993,Water Toys,false,false,4,145986
17419,11745,Other Sand & Water Toys,false,false,4,145986
17420,16515,"Swings, Slides & Gyms",false,true,3,11743
17421,145994,"Tents, Tunnels & Playhuts",true,false,3,11743
17422,145995,Permanent Playhouses,true,false,4,145994
17423,145996,Pit Balls,false,false,4,145994
17424,145997,Play Tents,false,false,4,145994
17425,145998,Tunnels,false,true,4,145994
17426,11744,Other Play Tents & Tunnels,false,true,4,145994
17427,145999,Trampolines,false,true,3,11743
17428,11742,"Other Outdoor Toys, Structures",false,true,3,11743
17429,19169,Preschool Toys & Pretend Play,false,false,2,220
17430,2646,Brio,false,false,3,19169
17431,16517,Brio Compatible,false,false,3,19169
17432,19170,Dinosaurs,false,false,3,19169
17433,19171,"Dishes, Tea Sets",false,false,3,19169
17434,158741,Doctor/ Nurse Kits,false,false,3,19169
17435,19172,"Dress-Up, Costumes",false,true,3,19169
17436,2524,Fisher-Price,false,true,3,19169
17437,19174,Pre-1963,false,false,4,2524
17438,19176,Little People,true,true,5,19174
17439,19177,Pull Toys,false,false,5,19174
17440,2529,Other Fisher-Price (Pre-1963),false,true,5,19174
17441,19173,1963-Now,false,false,4,2524
17442,2525,Accessories,false,true,5,19173
17443,168216,Amazing Animals,false,true,5,19173
17444,20898,Dollhouses,false,false,5,19173
17445,158742,GeoTrax,false,false,5,19173
17446,50305,Imaginext,false,false,5,19173
17447,158743,Kid Tough,false,false,5,19173
17448,2527,Little People (1963-1996),true,false,5,19173
17449,158744,Little People (1997-Now),false,true,5,19173
17450,50306,Musical Toys,false,false,5,19173
17451,168217,Peek A Blocks,false,false,5,19173
17452,168218,Planet Heroes,false,false,5,19173
17453,2528,Pull Toys,false,false,5,19173
17454,50307,Rescue Heroes,false,false,5,19173
17455,168219,Shake 'N Go,false,false,5,19173
17456,158745,Smart Cycle,false,false,5,19173
17457,168220,Snap 'N Style,false,true,5,19173
17458,374,Other Fisher-Price (1963-Now),false,false,5,19173
17459,158746,Kitchens,false,false,3,19169
17460,19178,Little Tikes,true,false,3,19169
17461,2574,Child Size,false,false,4,19178
17462,19179,Dollhouse Size,false,false,4,19178
17463,150925,Littlest Pet Shop,false,true,3,19169
17464,11740,"Play-Doh, Modeling Clay",false,false,3,19169
17465,19854,Playmobil,true,false,3,19169
17466,2576,Playskool,true,false,3,19169
17467,19180,Puppets,false,false,3,19169
17468,729,Pre-1970,false,false,4,19180
17469,11741,1970-Now,false,false,4,19180
17470,146076,Puzzles,true,false,3,19169
17471,52344,Step 2,true,false,3,19169
17472,158747,Tool Sets,false,false,3,19169
17473,1197,Wooden & Handcrafted Toys,false,false,3,19169
17474,19181,Other Preschool & Pretend Play,false,false,3,19169
17475,2613,Puzzles,false,false,2,220
17476,19188,Vintage Puzzles,false,false,3,2613
17477,19189,Jigsaw,true,false,4,19188
17478,158751,Tray,false,false,4,19188
17479,158752,Wooden,false,false,4,19188
17480,730,Other Vintage Puzzles,false,false,4,19188
17481,19182,Contemporary Puzzles,false,false,3,2613
17482,19186,3D Puzzles,false,true,4,19182
17483,19187,Brain Teasers & Cube/Twist,false,false,4,19182
17484,19183,Jigsaw,false,false,4,19182
17485,180021,"Storage, Mats & Glue",false,true,4,19182
17486,2615,Other Contemporary Puzzles,false,false,4,19182
17487,2562,Radio Control & Control Line,false,false,2,220
17488,34054,Control Line & Freeflight,false,false,3,2562
17489,117015,Radio Control Vehicles,false,false,3,2562
17490,34053,Airplanes & Helicopters,false,false,4,117015
17491,2564,Boats & Watercraft,true,false,4,117015
17492,19167,"Cars, Trucks & Motorcycles",false,false,4,117015
17493,171141,Robots,false,false,4,117015
17494,44026,Tanks & Military Vehicles,false,false,4,117015
17495,171142,Toy RC,false,false,4,117015
17496,1200,Other Radio Control Vehicles,false,false,4,117015
17497,116070,"RC Engines, Parts & Accs",false,false,3,2562
17498,34056,Airplanes & Helicopters,false,false,4,116070
17499,34058,Boats & Watercraft,false,false,4,116070
17500,34061,"Cars, Trucks & Motorcycles",false,false,4,116070
17501,116077,Tanks & Military Vehicles,true,false,4,116070
17502,171139,Tools & Building Supplies,false,false,4,116070
17503,171140,"Other RC Engines, Parts & Accs",false,false,4,116070
17504,171143,RC Vehicle Plans & Templates,false,false,3,2562
17505,171144,RC Manuals & Media,false,false,3,2562
17506,171145,Simulators,false,false,3,2562
17507,168247,Tether Cars,true,false,3,2562
17508,168248,Other RC & Control Line Toys,false,false,3,2562
17509,19192,"Robots, Monsters & Space Toys",false,true,2,220
17510,19193,Monsters,false,false,3,19192
17511,168249,Creature from the Black Lagoon,false,false,4,19193
17512,19194,Dracula,false,false,4,19193
17513,19195,Frankenstein,true,false,4,19193
17514,747,Godzilla,false,false,4,19193
17515,19196,Other Monster Toys,false,false,4,19193
17516,19197,Robots,false,false,3,19192
17517,19199,Pre-1970,false,false,4,19197
17518,158753,Rock'em Sock'em Robots,true,false,5,19199
17519,2649,Tin,false,false,5,19199
17520,2662,Other Vintage Robot Toys,true,false,5,19199
17521,19198,1970-Now,false,true,4,19197
17522,19200,Space Toys,false,false,3,19192
17523,733,Pre-1970,false,false,4,19200
17524,1187,1970-Now,false,false,4,19200
17525,2616,Slot Cars,false,false,2,220
17526,164785,Accessories,false,false,3,2616
17527,7319,Pre-1970,true,false,4,164785
17528,7318,1970-Now,false,false,4,164785
17529,164786,Unknown,true,false,4,164785
17530,164787,HO Scale,false,true,3,2616
17531,2618,Pre-1970,true,false,4,164787
17532,2619,1970-Now,false,false,4,164787
17533,164788,Unknown,false,true,4,164787
17534,164789,1/24 Scale,true,false,3,2616
17535,2620,Pre-1970,false,false,4,164789
17536,2617,1970-Now,false,true,4,164789
17537,164790,Unknown,false,false,4,164789
17538,164791,1/32 Scale,false,false,3,2616
17539,4782,Pre-1970,true,false,4,164791
17540,4781,1970-Now,false,false,4,164791
17541,164792,Unknown,false,false,4,164791
17542,164793,1/43 Scale,false,false,3,2616
17543,152935,Pre-1970,false,false,4,164793
17544,152936,1970-Now,true,false,4,164793
17545,164794,Unknown,false,false,4,164793
17546,776,Other Slot Cars,false,false,3,2616
17547,436,Stuffed Animals,false,false,2,220
17548,165957,Handmade,false,false,3,436
17549,168241,Animal Alley,true,false,3,436
17550,2596,Applause,true,false,3,436
17551,158789,Aurora,false,true,3,436
17552,1616,Coca-Cola,true,false,3,436
17553,63654,Dakin,false,false,3,436
17554,158788,Dan Dee,false,false,3,436
17555,2597,Disney,false,false,3,436
17556,168243,Eden,true,true,3,436
17557,95266,FAO Schwarz,true,true,3,436
17558,168242,First & Main,false,false,3,436
17559,95267,Fisher Price,false,true,3,436
17560,2598,Gund,false,false,3,436
17561,95265,Hansa,false,false,3,436
17562,158786,Jellycat,false,false,3,436
17563,158787,Kookeys,false,false,3,436
17564,16478,Limited Treasures,false,true,3,436
17565,158785,Melissa & Doug,false,false,3,436
17566,74985,Neopets,true,false,3,436
17567,63653,Pound Puppies,false,false,3,436
17568,158784,Princess Soft Toys,true,false,3,436
17569,2599,Puffkins,true,true,3,436
17570,158782,Russ,false,false,3,436
17571,153012,Shining Stars,false,false,4,158782
17572,158783,Yomiko,false,true,4,158782
17573,16516,Other Russ Stuffed Animals,true,false,4,158782
17574,2601,Steiff,false,false,3,436
17575,19202,Pre-1946,true,false,4,2601
17576,2603,1946-1969,false,false,4,2601
17577,2602,1970-Now,true,false,4,2601
17578,158781,Uglydolls,true,false,3,436
17579,781,Warner Bros.,false,false,3,436
17580,158769,Webkinz & Lil'Kinz,true,true,3,436
17581,150106,Animals,false,false,4,158769
17582,158773,Bookmarks,false,false,4,158769
17583,158774,Carriers,true,false,4,158769
17584,158775,Charms,false,false,4,158769
17585,158776,Clothing,true,false,4,158769
17586,158777,Figurines,false,true,4,158769
17587,158772,Other Webkinz & Lil'Kinz,false,false,4,158769
17588,165956,Vintage,false,false,3,436
17589,158780,Mixed Lots,false,true,3,436
17590,230,Other Stuffed Animals,false,false,3,436
17591,2631,Toy Soldiers,false,false,2,220
17592,734,Pre-1970,false,false,3,2631
17593,2638,1970-Now,true,false,3,2631
17594,2536,Trading Card Games,false,false,2,220
17595,158794,Bakugan Battle Brawlers,false,false,3,2536
17596,158795,Bella Sara,false,false,3,2536
17597,168261,Chaotic,false,false,3,2536
17598,44040,Dragonball Z,false,false,3,2536
17599,44041,Boxes,false,true,4,44040
17600,44042,Packs,false,false,4,44040
17601,44043,Singles,true,true,4,44040
17602,7121,Other Dragonball Z Cards,false,false,4,44040
17603,158796,Eye of Judgement,true,false,3,2536
17604,22727,Harry Potter,true,false,3,2536
17605,33051,Legend of the Five Rings,true,true,3,2536
17606,33052,Lord of the Rings,true,false,3,2536
17607,19107,Magic the Gathering,false,true,3,2536
17608,19108,Accessories,false,false,4,19107
17609,19109,Boxes & Packs,true,false,4,19107
17610,19110,Boxes,false,false,5,19109
17611,19111,Packs,false,false,5,19109
17612,19112,Repacks,false,false,5,19109
17613,19114,Complete Sets,false,false,4,19107
17614,49181,Foil Cards,true,true,4,19107
17615,38292,Individual Cards,true,true,4,19107
17616,158754,White (Plains),false,false,5,38292
17617,158755,Blue (Island),false,true,5,38292
17618,158756,Black (Swamp),false,true,5,38292
17619,158757,Red (Mountain),true,false,5,38292
17620,158758,Green (Forest),false,true,5,38292
17621,158759,Multi-Color & Hybrid,false,false,5,38292
17622,158760,Artifact,false,false,5,38292
17623,19115,Other Individual Magic Cards,false,false,5,38292
17624,49195,Magic Online,false,false,4,19107
17625,49196,"Playable, Tournament Decks",true,true,4,19107
17626,19113,Mixed Lots,false,false,4,19107
17627,218,Other Magic Cards,false,true,4,19107
17628,168262,MapleStory,false,true,3,2536
17629,150960,Naruto,false,true,3,2536
17630,58140,Neopets,false,false,3,2536
17631,158797,Pirates of the Caribbean,false,false,3,2536
17632,2610,Pokémon,false,true,3,2536
17633,2612,Boxes,false,false,4,2610
17634,4301,Packs,false,false,4,2610
17635,2611,Singles,false,false,4,2610
17636,4698,Japanese,false,false,4,2610
17637,2608,Other Pokémon Cards,false,false,4,2610
17638,38317,Raw Deal,true,false,3,2536
17639,33053,Star Trek,false,false,3,2536
17640,84618,Star Wars,false,true,3,2536
17641,84619,Decipher (CCG),false,false,4,84618
17642,84620,Wizards (WOTC),false,true,4,84618
17643,33054,Other Star Wars Cards,true,false,4,84618
17644,158791,UFS,true,true,3,2536
17645,33055,"Vampire, The Eternal Struggle",false,true,3,2536
17646,158792,VS System,false,false,3,2536
17647,33056,Warlord: Saga of the Storm,false,false,3,2536
17648,158793,Webkinz,false,false,3,2536
17649,150192,World of Warcraft,false,false,3,2536
17650,31393,Yu-Gi-Oh!,false,false,3,2536
17651,49197,Accessories,true,false,4,31393
17652,31394,Boxes,false,false,4,31393
17653,49203,Full Sets,false,false,4,31393
17654,31395,Individual Cards,false,false,4,31393
17655,31396,Packs,false,false,4,31393
17656,49208,Promotional,false,false,4,31393
17657,49209,Mixed Lots,false,false,4,31393
17658,31397,Other Yu-Gi-Oh! Cards,false,false,4,31393
17659,2535,Other Trading Card Games,false,false,3,2536
17660,2624,"TV, Movie & Character Toys",false,false,2,220
17661,20899,Alf,false,false,3,2624
17662,20900,Arthur,false,false,3,2624
17663,158762,Backyardigans,false,false,3,2624
17664,2625,Barney,true,false,3,2624
17665,146023,Batman,true,false,3,2624
17666,20901,Bear in the Big Blue House,false,false,3,2624
17667,152906,Ben 10,false,false,3,2624
17668,38323,BeyBlade,false,false,3,2624
17669,95253,Big Comfy Couch,false,false,3,2624
17670,2626,Blues Clues,false,false,3,2624
17671,20902,Bob the Builder,false,false,3,2624
17672,20903,Caillou,false,false,3,2624
17673,20904,California Raisins,false,false,3,2624
17674,20905,Clifford the Big Red Dog,false,false,3,2624
17675,19215,Curious George,true,false,3,2624
17676,7112,Digimon,false,false,3,2624
17677,7114,Action Figures,true,false,4,7112
17678,7116,Trading Cards,false,false,4,7112
17679,7113,Other Digimon Toys,false,false,4,7112
17680,19216,Disney,true,false,3,2624
17681,50308,101 Dalmatians,false,false,4,19216
17682,44033,Beauty & the Beast,true,false,4,19216
17683,50309,Bug's Life,true,true,4,19216
17684,142316,Cars,false,false,4,19216
17685,146029,Chicken Little,false,false,4,19216
17686,44034,Cinderella,false,true,4,19216
17687,146030,Disney Princesses,true,false,4,19216
17688,166789,Disney Villains,false,true,4,19216
17689,19217,Donald Duck,false,false,4,19216
17690,50310,Finding Nemo,false,true,4,19216
17691,19218,Goofy,true,true,4,19216
17692,158763,Hannah Montana,false,false,4,19216
17693,158764,High School Musical,false,false,4,19216
17694,95254,Incredibles,false,false,4,19216
17695,158765,Jungle Book,false,true,4,19216
17696,50311,Kim Possible,false,false,4,19216
17697,44035,Lilo & Stitch,false,false,4,19216
17698,158766,Little Einsteins,false,false,4,19216
17699,44036,Little Mermaid,false,false,4,19216
17700,44037,Lion King,false,false,4,19216
17701,50312,Lizzie McGuire,false,true,4,19216
17702,19219,Mickey,true,false,4,19216
17703,19220,Minnie,true,false,4,19216
17704,44038,Monsters Inc.,true,false,4,19216
17705,36586,Nightmare Before Christmas,false,false,4,19216
17706,142334,Pirates of the Caribbean,false,false,4,19216
17707,19221,Pluto,false,false,4,19216
17708,158767,Ratatouille,true,true,4,19216
17709,19222,Snow White,false,false,4,19216
17710,146041,"Tinker Bell, Peter Pan",false,false,4,19216
17711,19223,Toy Story,false,false,4,19216
17712,168209,Wall-E,false,false,4,19216
17713,19224,Other Disney Toys,false,false,4,19216
17714,166791,Doctor Who,false,false,3,2624
17715,44039,Dora the Explorer,false,false,3,2624
17716,20906,Dr. Seuss,false,false,3,2624
17717,20907,Dragon Tales,false,false,3,2624
17718,7117,DragonBall Z,false,false,3,2624
17719,20908,Dukes of Hazzard,false,false,3,2624
17720,95259,ET Extra Terrestrial,false,false,3,2624
17721,146056,Family Guy,false,false,3,2624
17722,63651,Fairly Odd Parents,false,false,3,2624
17723,19225,Flintstones,false,false,3,2624
17724,20909,Futurama,false,false,3,2624
17725,1195,Garfield,false,false,3,2624
17726,165948,Gerry Anderson Shows,false,false,3,2624
17727,20910,Gumby,false,false,3,2624
17728,50313,Hamtaro,false,false,3,2624
17729,11077,Harry Potter,false,false,3,2624
17730,5204,Hello Kitty,false,true,3,2624
17731,20911,Howdy Doody,false,false,3,2624
17732,166790,In the Night Garden,false,false,3,2624
17733,63652,Invader Zim,false,false,3,2624
17734,44049,Jay Jay the Jet Plane,false,false,3,2624
17735,95260,Jimmy Neutron,false,false,3,2624
17736,168212,Kung Fu Panda,false,false,3,2624
17737,20912,"Lamb Chop, Shari Lewis",false,false,3,2624
17738,95261,Land Before Time,false,false,3,2624
17739,20914,Lost in Space,false,false,3,2624
17740,168210,Madagascar,false,true,3,2624
17741,44056,Maisy,false,false,3,2624
17742,168211,Max & Ruby,false,false,3,2624
17743,20915,Munsters,true,false,3,2624
